5.462200,11.740073,9.134264,8.998013,9.686845,13.234344,5.588886,7.084161,13.614071,13.385036,0.915934,12.560796,4.663170,9.757093,2.289573,6.495056,8.038673,14.138679,13.731707,10.178062,5.097634,10.584106,3.143539,15.587374,9.853591,2.024692,11.853736,10.845047,6.771834,9.931586,11.688834,17.365336,11.796811,6.053827,10.926694,6.476103,15.180719,8.025211,11.395060,6.069058,3.395619,9.759113,3.607826,9.149074,7.042377,2.700450,9.465619,9.711969,9.101727,-3.067036,7.850081,6.422337,6.455058,3.459762,15.168081,8.982050,8.651086,7.073681,11.019814,9.213685,5.507391,13.698546,6.049167,5.130388,6.645257,11.003244,4.115003,8.118365,3.023243,14.362818,16.512844,11.445363,8.005062,10.926390,8.762622,2.016818,7.588487,7.301601,10.135898,11.261895,6.241342,9.014592,7.069692,9.617641,6.660761,13.045134,9.258935,12.769943,13.150179,3.091021,4.874858,8.759113,12.796171,12.762902,11.430111,18.031821,3.346755,7.819388,8.339467,12.380677,10.491265,12.704648,4.631688,12.930565,0.180092,7.200485,3.862590,16.098866,7.874330,2.035982,6.457620,13.916923,7.843100,11.936242,12.264419,8.407373,9.847688,13.884143,9.911414,12.808616,13.642401,5.501277,6.452297,14.120996,13.354185,10.102750,10.716807,11.569198,11.663306,15.194163,8.925232,14.175685,10.150204,12.385171,11.663180,6.200953,6.443959,12.570148,14.085429,11.158014,6.792837,4.483083,14.997584,6.198631,7.000350,10.795869,5.890999,16.558216,13.607786,10.581534,13.297440,12.708748,9.990920,9.503384,8.682088,13.023287,8.000675,20.025735,3.662476,6.382668,7.399093,13.583757,8.487588,6.224156,4.878758,14.487985,13.704605,6.875318,15.600869,14.333607,8.661400,11.412217,8.809796,3.013362,3.431647,16.415551,9.553008,10.967812,5.624011,3.339204,16.117438,12.905201,6.648239,5.625182,14.183536,8.303035,13.523117,5.333690,11.130092,11.820352,8.265539,12.607912,4.657828,8.302409,6.762438,13.977400,14.610308,11.065363,12.478073,9.107290,11.174404,9.309938,12.711222,7.998626,9.748364,5.399965,3.082073,8.450687,10.646370,8.692454,2.856382,13.568252,7.853109,9.097178,10.996612,16.387422,10.232054,5.785659,16.730765,13.881094,13.543096,9.068591,7.486972,7.884137,9.180374,-1.042465,8.386552,13.538656,7.534619,17.896632,11.326500,10.189232,11.346151,10.979172,10.054850,17.101593,13.781060,14.805847,16.837666,14.423297,11.824290,12.564555,8.231879,6.556501,8.292962,17.854938,12.080724,9.673731,7.759774
15.119468,9.594580,7.696797,5.332859,4.066008,6.459751,8.108682,9.492270,8.519381,7.898597,8.836569,15.651611,9.699968,18.081293,5.151472,10.055033,11.923441,13.494993,7.821271,10.671177,6.111499,7.132905,10.823963,9.164153,7.989047,10.673974,7.901288,10.731782,11.540474,11.446240,16.064144,10.967764,5.735741,7.471352,10.758556,11.537878,6.729433,2.616812,13.124643,6.167200,10.703307,9.323307,10.110807,11.130362,8.596427,8.502383,8.172045,11.899929,6.073497,8.720888,5.146555,11.148045,9.251582,12.650058,4.129771,11.992048,11.048080,11.278284,6.629767,6.853043,4.641192,3.191108,16.345914,10.272020,5.773071,10.874670,8.038164,6.764922,3.272809,9.985357,6.598104,6.313672,8.839146,9.132411,10.562049,11.343561,15.675695,9.804641,6.597995,11.631364,15.223881,12.253407,12.390482,7.109532,11.594790,4.458264,19.191488,8.359760,11.601943,12.389220,5.875292,10.079352,8.006500,9.836073,9.105197,12.170216,3.123495,10.791853,12.507220,7.869168,9.567550,8.240465,11.606531,13.622685,7.487450,3.136624,10.956023,9.386578,13.962555,5.045268,12.490448,15.693927,7.754849,10.460997,12.860873,10.854774,4.892593,10.746782,4.770914,3.928316,6.475872,17.176156,1.568682,10.573249,5.730053,4.380042,9.568102,17.083237,12.702060,7.098799,6.018763,14.189412,4.821592,14.153583,12.657616,10.266880,15.717537,10.532217,9.016059,9.791102,5.995649,11.899558,9.850905,7.212702,11.686002,9.652823,11.730806,10.103113,6.092344,12.727038,10.485687,13.968333,15.016647,8.603961,13.095651,3.584333,15.903762,7.387105,12.287008,13.914488,13.764348,13.467173,14.427089,13.118138,4.458084,6.228433,9.195321,18.032489,11.920194,15.122376,12.269242,14.014174,8.337705,15.399642,6.177751,8.163195,11.155459,14.417210,12.832933,9.164057,11.225765,12.532406,10.306413,11.020233,8.214431,14.358945,10.088894,7.755908,6.253385,6.313447,6.142402,4.239490,6.549295,12.797201,11.977338,11.989382,5.980686,13.167242,15.367672,9.373287,12.868600,5.730801,8.808465,15.672239,10.401621,11.013355,11.446771,10.029304,16.009546,16.850972,9.596961,9.476158,6.571852,6.985656,8.227341,15.840663,15.139202,9.290310,7.693524,10.794292,9.765372,10.046142,8.685361,14.137527,13.625601,4.301254,2.586263,10.055109,7.292734,10.942125,1.658047,14.391834,12.650023,4.468640,14.232028,11.448577,19.405730,10.399976,17.947400,15.929651,7.478124,13.401197,16.659841,7.877252,4.442665,14.620779,15.744971,10.013564,12.188540
13.499299,9.631922,2.071573,6.588957,7.740614,7.141744,11.466472,5.715270,10.492316,12.165904,2.397658,9.253797,5.438158,17.291397,12.351166,7.752288,12.143766,7.091811,19.920636,3.013639,10.432363,4.003056,7.163545,2.436116,13.251626,4.129375,11.367187,14.228057,14.806907,2.509624,12.193617,7.809793,8.458726,9.155298,12.041759,6.966999,12.197988,8.968748,5.480247,8.200549,11.904678,10.932679,8.891248,11.908089,11.118817,5.477352,12.607959,11.408174,8.398535,10.829630,10.942064,13.619170,9.598060,5.915974,6.649036,11.497613,8.212528,10.023245,8.235977,12.534447,12.189474,-0.539732,6.443684,3.211453,14.955301,5.695234,12.513150,7.785227,6.540072,7.897800,11.879261,3.871328,7.610021,5.006330,10.782279,14.493868,11.737292,16.174528,10.291744,8.789209,9.624934,9.605328,14.095576,9.888011,5.915793,11.520500,11.772095,6.156949,5.713342,7.332073,11.172600,13.130842,11.149232,6.272053,13.110004,13.783820,8.745405,11.166467,-0.945092,10.474596,9.494251,15.138890,4.342444,12.949934,12.949912,15.101413,2.687986,7.746916,1.832004,15.228558,7.299413,11.914404,10.530512,14.697629,8.803924,8.831631,8.850304,5.329106,5.220247,9.159036,15.625764,3.692806,11.115783,15.114823,14.310545,5.631997,14.472127,8.567953,14.417912,7.487454,10.123568,5.259539,8.105373,8.848079,8.531834,7.817097,5.497139,7.241750,12.236958,1.713129,13.222239,11.877729,9.843133,14.176215,7.555094,6.631860,7.426910,12.903705,8.628274,7.566803,15.526341,6.705133,7.236834,11.087552,12.358931,14.706326,9.246523,7.163386,4.236050,10.600836,7.176828,3.965018,10.632902,10.361221,10.149506,7.490835,17.544205,15.166135,0.759246,12.230323,14.242889,9.541975,7.529586,7.223460,5.085881,8.971110,9.118728,16.679019,10.783162,11.837629,13.656329,-2.037138,7.246837,17.736049,12.886913,14.701930,1.029677,8.406501,12.821410,11.390420,5.271720,9.499083,9.714536,7.915220,8.806220,13.007593,11.453813,14.643640,7.697084,12.688716,2.542358,4.855476,10.814096,10.877359,9.803681,6.046050,9.579889,7.114484,13.355774,16.167082,9.033157,4.296488,7.640018,13.483443,6.273138,17.603310,14.258272,2.449232,17.083807,11.845430,5.308407,6.704295,15.294163,13.117411,8.448351,11.987354,13.379399,6.809711,5.269300,13.066362,15.374060,11.081983,5.720777,9.713095,8.782610,15.619606,15.627799,12.315637,10.393982,3.646596,7.003088,11.648427,16.069180,18.414702,8.224124,9.571745,6.571576,10.631039,10.404415
3.742528,13.155048,5.527831,8.770211,16.183787,-1.138645,9.153553,10.900506,8.018643,10.084832,10.006588,18.812857,3.134230,7.540172,12.593707,11.721290,15.342944,12.649537,9.221817,-4.818261,10.401522,13.421427,5.473077,4.291747,1.687773,8.229068,8.851467,14.288429,9.233123,10.429151,9.789586,12.985070,8.471244,12.042715,10.645585,14.638047,7.482144,10.605340,9.111067,10.700645,4.794891,4.646847,8.250625,9.660826,1.087292,13.687117,9.139348,6.966954,8.448456,2.461259,6.420171,9.761432,10.280723,-0.405552,5.768397,1.228005,10.546536,12.572981,7.651550,14.680050,8.130357,2.741511,14.257807,5.441942,14.847443,5.672982,8.229354,13.326764,10.595538,17.099018,7.199130,4.300704,11.316004,16.592030,3.967646,7.188981,2.997787,1.654808,12.081610,8.988716,9.759275,9.704206,8.275074,8.499455,5.945580,4.656644,8.020183,5.705148,4.551740,5.908754,13.134257,7.621215,1.023753,8.140596,11.955034,0.165075,10.486819,10.480301,9.060415,9.129333,5.941473,10.973016,5.818089,7.367240,9.277157,8.404809,12.894695,4.698340,15.555983,2.689982,12.966143,11.149703,6.791270,12.137109,10.635383,6.652199,6.497283,8.260202,10.211757,9.562447,6.057393,12.652514,11.895082,15.722550,9.059095,14.048651,7.066177,3.954944,11.085273,8.708696,0.153734,4.752020,9.111733,10.428017,6.035267,11.231889,0.882115,14.485284,11.081611,8.496787,18.347409,17.335762,3.301926,10.148854,16.676343,12.249120,12.695384,9.259096,9.442279,9.548080,8.044899,5.377710,5.589189,4.686500,15.979777,8.388761,16.045132,13.584787,8.622293,10.800384,6.217217,4.209278,7.830053,14.287923,15.519729,12.694043,14.814067,14.412266,11.594389,17.536762,7.209991,7.991750,3.998522,9.392710,12.682830,8.985656,16.147878,12.792991,2.489567,9.823544,14.687917,6.899806,7.823984,12.029972,13.398845,12.257491,10.454016,11.751704,11.196459,12.517330,13.519920,9.075840,6.182408,13.954187,9.942583,12.542891,5.641386,7.510929,14.288563,8.040626,10.775170,17.686139,6.445479,5.506078,9.642415,-1.190042,7.146197,3.605167,3.818095,5.234765,11.109898,9.386511,6.989080,17.295062,9.180426,7.207582,9.235893,5.185036,14.487671,16.318927,13.193619,11.126843,14.709952,16.185715,10.885516,13.875149,13.282574,10.109977,10.052085,5.895411,7.964397,14.894124,11.386295,2.536426,15.135286,15.084171,15.616125,16.167974,3.883532,16.803257,8.650359,15.934309,10.390881,13.558872,13.855119,4.980435,9.024680,12.412518,10.182560
13.422640,17.541798,8.767121,10.812890,11.269004,0.515786,9.666327,14.431496,5.381892,8.807465,7.425837,3.727550,6.424535,12.730689,5.983660,7.489280,13.788791,11.215096,7.596077,17.022543,7.081668,9.855405,10.052062,12.212827,8.467401,8.553361,10.481909,13.835217,8.148627,7.074867,7.504830,11.181184,1.906699,13.359747,8.559741,14.852083,11.018521,4.653250,9.190842,9.687516,7.341801,3.647918,7.903497,6.831304,9.404303,11.798181,7.279780,6.735083,8.944050,12.537638,12.739483,9.207874,6.922138,10.911980,15.190473,4.292626,8.966461,13.690075,8.044572,3.030942,6.836339,6.172084,17.767421,5.473572,9.393439,8.320637,12.491425,4.442092,7.638723,9.413526,10.708077,4.033082,8.391648,4.119571,5.942999,12.447938,8.266214,4.948151,8.999860,13.441592,14.299452,0.982371,10.020708,7.098901,10.689249,8.909863,9.345519,13.333188,8.933609,12.216195,18.768835,5.988025,10.064717,12.599441,8.197240,12.045788,16.496453,17.892598,18.849113,14.553005,4.407944,7.036527,7.663470,7.917559,6.164824,11.557492,14.802345,9.192133,9.363378,14.971484,7.136281,8.228520,12.825873,9.470395,16.823123,11.849903,10.147752,7.895940,7.299410,7.204601,11.129343,11.663799,6.643196,6.189169,10.194381,8.468480,8.433539,17.080660,18.116976,12.434096,7.733157,10.390233,10.828071,3.349403,9.774764,8.192870,8.821104,10.031472,10.878035,12.814285,3.526047,9.566610,15.158306,16.288097,13.763365,17.491066,9.990061,9.228603,9.581982,10.599215,10.000906,11.966351,2.259584,4.988997,12.704903,11.597666,11.892032,10.305901,14.139612,3.628743,8.078551,17.229646,2.821406,15.740049,10.537851,8.152198,13.555238,9.440076,17.083773,6.777287,6.090460,5.061850,11.531905,14.974913,3.993299,8.523849,5.981617,7.518188,9.852440,11.518726,3.157924,12.904219,6.201172,11.036760,8.533928,7.863746,16.007587,17.920150,9.785306,7.041873,8.347697,8.110158,7.909170,17.662332,1.124615,3.280169,10.881867,11.881170,4.987113,12.428023,12.622405,7.735383,13.047252,10.748704,3.136525,11.764718,13.408572,9.676887,7.870391,10.801048,14.479631,10.645681,7.581588,12.057899,9.138116,4.101437,4.272817,12.027555,4.119235,18.043808,11.262646,14.127263,15.211057,14.581027,8.007007,11.585668,8.011394,9.548859,8.962897,15.235961,7.487822,14.683711,9.769135,14.249542,1.386947,20.586642,15.554176,6.769077,8.153063,8.347215,13.862196,16.373415,13.483679,14.974072,19.471349,11.035239,4.236922,12.606187,7.593965
5.992869,7.609933,12.334409,3.684863,7.230801,7.358908,3.463659,12.268710,3.660680,10.141335,2.879195,6.387366,8.208006,16.154884,9.364891,8.437600,4.905716,4.149358,7.263689,11.418950,12.992176,14.260710,8.478700,9.847619,13.434224,3.304628,12.959481,11.293541,14.841138,12.550153,11.223527,7.381755,3.109531,14.385526,9.956103,8.225429,15.457984,9.367985,6.362141,7.335666,13.913460,6.291006,9.070643,13.610076,8.999439,10.432610,5.140583,11.374382,14.518994,8.677813,13.550628,4.109842,13.835424,16.053359,6.227747,11.807111,10.976416,11.589955,13.557790,11.089703,9.767750,8.052476,12.857435,8.530251,8.477283,5.464896,12.114600,10.281271,4.390745,9.808704,6.476626,12.008435,7.105703,4.076250,10.984971,18.462725,9.818672,17.122227,6.517232,12.604642,8.666156,15.819403,8.753125,8.703651,5.939501,6.367438,10.955277,8.976440,5.172811,10.077834,3.236468,9.803537,13.890867,13.113320,8.345384,9.579319,7.225470,14.625720,8.002812,8.786974,7.219594,14.230349,11.101866,8.622573,11.227832,12.638208,13.256082,10.915947,12.000576,9.875919,10.340780,15.815259,12.840318,6.903326,7.651318,4.382085,11.471817,7.059260,8.366470,14.578943,15.071194,15.405596,16.083337,6.086711,4.235187,14.422317,15.087593,11.755980,9.603328,11.841802,14.171679,6.421545,2.311113,14.316134,12.714783,11.624862,8.045963,1.446185,16.977947,2.767430,9.592615,16.035485,8.685313,12.415686,13.725397,7.553356,6.803270,4.308058,7.434464,14.054963,7.621288,7.857652,2.368456,6.520748,5.627939,12.243923,11.496978,11.500964,14.176659,13.335398,6.067145,15.009861,7.038687,11.911734,13.529656,11.507372,6.249758,10.636456,12.503563,11.930395,16.926614,10.742661,12.048605,12.540784,14.036796,15.877835,14.446924,4.472206,7.672393,7.500867,8.567744,7.060677,8.987178,14.594747,11.993960,11.726232,14.897464,8.573332,12.337075,15.015443,1.651395,10.638184,18.099863,11.714975,15.329998,14.471669,14.069401,3.841956,8.820718,13.672746,13.177779,16.467895,8.654376,9.062544,8.527174,9.152862,14.469246,7.937253,13.828735,12.677989,4.987066,18.762877,3.820310,11.929547,13.556536,3.752811,14.451600,7.899099,13.614502,10.583540,11.548948,9.064828,3.394230,10.339176,6.207087,13.643180,14.772582,14.764405,14.125765,13.802122,16.060768,12.536391,14.386839,11.678981,11.724316,15.721076,9.890406,6.842965,11.558423,8.330703,8.856299,12.566223,18.962793,14.287169,7.877619,11.449901,16.139951,14.234985,13.247659
6.920965,9.438852,4.625992,8.576735,12.496854,14.018178,8.768457,15.443016,8.088389,14.074131,6.422665,6.161548,5.791639,8.906665,12.389941,5.786440,13.276708,4.040447,11.394178,6.422568,8.284322,10.884060,7.227212,12.529703,13.099437,7.016805,13.400480,13.825166,11.232260,11.562710,10.269483,15.958873,6.994334,6.765409,6.774629,5.760099,4.713330,8.117980,10.569751,8.297766,15.095749,4.122879,1.898823,8.649383,10.234417,15.148547,11.947904,14.562877,7.918820,9.654271,4.039787,6.631759,10.450380,9.519382,11.754213,9.247830,14.194134,9.606975,5.266241,4.758080,8.282601,14.198503,8.281016,8.952161,11.170940,5.248002,9.076943,12.489789,6.636123,9.648672,14.391648,7.141821,7.523687,7.148029,10.994203,7.202551,3.909719,10.546771,8.848875,7.300222,5.480231,13.644126,7.751593,6.621661,14.364221,9.835576,7.621642,14.789993,13.298659,11.465381,13.046922,4.635074,11.636653,8.553508,13.219670,13.400954,13.609300,7.572215,6.289209,7.533097,14.818815,18.222034,14.134434,17.149239,16.371563,9.151146,10.659802,9.195296,9.770009,13.582885,7.001284,13.607291,8.043703,5.404187,4.045729,16.291440,5.663285,6.243158,7.088096,8.084079,15.250805,9.352459,6.981354,1.625716,14.786998,8.873458,4.048169,13.623638,9.959304,4.258441,9.589390,13.215252,10.293764,8.835070,11.660514,8.620912,12.218372,8.236310,14.601148,8.976907,17.413807,15.547333,18.568360,5.017901,3.033038,7.894342,14.148880,13.910532,12.596420,13.911136,8.933913,10.280987,10.416770,9.416483,12.354177,16.873642,8.872964,12.846924,9.760585,13.010494,0.376079,11.746861,16.279516,-2.826622,15.762331,7.729500,10.778673,2.485825,14.286834,8.889213,4.511697,4.568732,7.297985,11.857985,3.373028,7.845088,10.319324,8.301013,7.049841,13.922122,10.080490,12.984064,10.194736,2.248219,13.049769,12.014589,10.650965,7.982588,5.050265,14.508401,12.518997,12.138755,9.209352,7.368143,6.349071,14.052624,15.592972,12.482323,8.107002,8.789962,9.744383,12.093831,6.468735,10.379412,17.981695,10.231812,7.623346,14.083163,1.272758,5.593163,16.158720,15.089134,11.509002,6.627905,15.197109,14.821727,9.195494,14.485042,18.593817,9.078939,4.160082,4.579035,19.595920,2.897358,-0.943022,10.888502,9.000380,11.897238,7.721181,5.644923,14.518014,10.664661,7.526601,9.096876,11.646761,7.822772,10.042526,17.270576,12.687558,15.656725,12.242477,15.410424,15.396241,14.465485,15.755257,19.224567,9.986384,11.269976,5.692778
12.653482,10.086863,13.610191,6.681924,12.315876,10.525250,6.685484,5.852959,7.431028,12.968770,7.534949,10.408812,7.480260,14.622040,12.892544,-0.036137,4.370246,5.901711,13.863191,6.140319,13.701839,15.423166,10.488266,9.557168,5.583377,9.672484,14.218018,5.442789,13.265053,4.432375,13.214823,7.181725,4.002320,12.027230,7.456306,9.677186,11.583619,9.842507,9.754398,16.272727,9.350107,11.184694,6.989859,3.256442,9.570547,0.553697,14.383271,7.607160,16.155386,7.250086,5.905725,10.487680,7.542108,10.638231,4.359146,10.389540,8.470105,13.514725,9.386655,3.579293,3.816333,6.736496,3.763442,16.217205,6.978881,3.835288,8.459954,11.451056,8.052649,8.348924,15.101645,8.239713,1.223098,10.808709,11.029076,10.559105,5.943135,10.687698,2.664940,7.752498,10.554033,9.308387,11.742661,9.178757,15.447007,6.897299,7.201445,4.161980,16.382656,9.226277,10.782845,6.543927,9.731409,5.841100,12.964748,10.376662,3.141710,10.080401,14.610475,4.793843,8.667467,7.707851,9.634282,8.960921,7.495147,12.426761,8.728432,12.617804,13.317750,4.911027,6.688733,10.752131,5.663291,4.299894,9.906154,7.607062,9.943328,4.608654,0.390390,14.296808,9.597196,7.887541,11.670717,18.059121,6.762078,14.157915,12.885193,1.130077,15.061379,13.782906,9.741284,12.901114,15.547159,9.006110,8.709493,9.729863,12.821866,5.569925,4.160094,-0.971208,13.705380,14.287383,10.568997,8.747217,11.821699,9.975359,10.265158,11.098489,10.247169,10.936634,15.368362,3.436327,9.071637,14.719112,6.695236,6.093170,9.933664,9.042072,6.500090,12.062578,11.836790,11.256977,15.895990,12.685729,19.640617,6.110627,5.000797,9.057730,7.995005,6.193799,13.435263,9.899013,4.385035,7.004705,11.195223,8.237298,14.206469,7.803087,8.438079,7.826824,9.931209,8.758173,12.355215,11.292913,7.209721,14.918345,14.605967,17.782956,7.547259,9.268417,8.041350,3.907338,1.282030,13.068025,11.726841,5.141395,14.491653,14.347157,8.180600,8.335814,6.361303,5.634684,8.691331,4.599129,10.029659,11.635723,5.804671,11.611890,12.417526,14.731800,12.356326,16.405244,10.801848,8.027354,20.728684,10.179111,12.180271,9.569028,15.604668,17.130536,10.687690,10.867471,15.147609,12.480941,17.962161,15.079058,11.579655,7.124486,10.878547,9.536347,14.263921,15.608215,9.632044,6.193247,9.125043,9.532902,9.329099,7.927426,11.801636,10.513635,10.326844,9.303281,7.910728,11.720218,9.747576,9.192796,17.632966,2.463944,10.489171
3.304038,9.641826,1.842768,6.779654,13.909160,11.142061,13.872597,16.404495,9.606277,7.013327,-0.501331,4.537812,6.528391,8.633160,10.646311,7.448670,9.769734,13.039739,6.126234,4.696946,11.146005,10.425252,8.026325,4.933556,8.861983,5.348748,6.029886,10.651964,7.425630,11.541591,8.682601,6.957245,7.239589,13.939206,3.558707,9.768337,2.078136,8.564015,5.287584,10.310070,6.122116,11.248849,6.245946,7.724735,8.823838,4.584880,6.199106,12.594694,6.403422,12.018798,10.098304,5.335493,9.777784,11.751385,9.636326,8.705826,13.399610,9.136496,5.754682,9.670407,4.497951,5.225311,10.892174,9.414802,17.038593,13.674469,12.244453,9.226356,13.180724,11.046557,12.579491,9.524393,7.324744,8.877368,8.155196,15.714570,15.380637,9.162178,7.742090,11.395770,14.954978,13.220981,5.754701,10.707325,9.123380,9.536088,8.691259,16.458919,14.082873,7.609664,8.050353,5.872624,7.697747,11.894507,6.898433,9.741601,14.095005,8.467633,6.544754,6.232587,7.802477,9.825683,9.679249,5.558696,10.911372,7.315730,13.713685,10.744678,12.446380,9.491183,-0.390119,3.270810,9.671016,10.227258,6.869510,15.833068,8.128013,8.978580,14.104251,11.350330,17.142113,13.412499,-0.765139,10.724779,13.426666,11.851276,9.450520,8.623486,7.734575,10.558333,10.500175,14.590984,10.032425,14.382474,9.484347,8.222163,10.045051,2.548875,3.014448,13.454202,3.566273,16.727645,4.662091,14.409075,8.309641,12.507751,12.308953,10.370031,10.080591,15.480282,12.363253,12.084894,13.748517,16.194397,5.368180,11.863757,8.939521,10.010154,9.201099,8.618353,11.131969,11.824341,9.089821,7.098773,5.161075,17.656101,11.012504,15.830499,13.193333,13.593252,3.739359,7.820567,8.921963,14.998263,10.344361,12.903448,15.210601,7.044182,9.095028,8.602431,7.027664,9.326652,7.943345,18.160308,11.866585,8.621901,8.111821,13.106233,13.299156,7.594039,13.479253,8.188301,5.649896,8.276924,4.233532,1.282818,7.240276,10.136550,9.465321,7.374777,10.427871,11.588962,4.099154,17.179435,12.587216,8.770801,12.819892,11.009008,15.824217,17.697842,15.021762,6.077988,14.692232,15.476689,14.777779,7.396925,3.437926,13.523255,16.407989,1.935043,5.658509,8.557446,8.403157,13.676506,10.554756,14.357528,20.033373,19.479297,16.093872,15.062111,6.563721,13.192762,6.535197,2.589546,3.898365,8.361045,3.913405,13.400983,14.194647,18.595504,9.096699,1.474711,14.291683,16.801483,8.366847,9.036219,10.791981,7.219463,7.889636
3.856447,4.025198,12.582164,11.809118,9.573921,13.972331,14.104655,10.030720,13.007852,9.210774,5.870977,8.483125,12.391879,4.596549,4.820556,0.052147,8.329563,13.104927,7.388837,14.657891,10.137075,14.854308,8.308976,2.873032,14.120520,3.406378,7.634175,8.987643,7.783674,8.815337,12.204493,12.711513,8.325709,11.819981,6.785232,12.874710,2.657280,5.601483,10.110375,10.525264,3.471361,7.029442,14.200027,8.967643,11.458492,10.309086,9.224993,10.649697,8.172988,11.090429,4.340248,11.949533,7.730898,9.475347,10.899976,5.709802,6.446323,11.932425,9.105103,4.556420,10.692364,9.872502,9.392894,15.332163,10.572340,3.650021,16.658733,7.339921,14.555564,11.061687,4.647727,6.494096,11.157247,10.665912,6.507050,4.282068,9.926765,3.394338,10.599957,9.624719,14.333938,10.979657,13.029958,5.152694,12.609080,7.223009,11.777204,11.008874,4.188152,12.802077,9.815824,12.824833,14.035848,13.266164,6.559793,7.658829,9.811299,12.040416,15.432152,11.228555,5.966141,5.987865,12.435699,9.010976,13.693092,10.807619,6.591929,7.534906,9.426950,9.838109,10.237783,7.087779,8.656208,3.871518,8.445830,14.422426,9.211612,13.319212,6.514093,3.806297,16.469046,0.512311,10.001610,5.438736,13.337803,5.811779,17.561922,11.002276,15.157840,3.623462,10.215366,17.297338,10.632166,11.188054,7.967331,9.732836,12.361138,9.618872,12.549887,13.721298,6.437054,7.138775,7.769020,11.211979,12.985001,15.183136,6.706571,2.819190,6.333870,6.217202,9.823213,12.121194,10.991384,16.035771,10.065561,9.940774,4.612488,9.857386,12.019934,9.697600,12.837189,12.590925,11.828083,8.064451,6.316558,7.617844,1.533590,11.204028,12.701461,13.254097,13.053955,11.012493,11.167600,11.058268,5.480556,3.912679,11.323746,10.525584,15.942565,10.885446,10.620839,16.270940,3.104302,5.860726,14.016292,11.716058,6.419516,11.546151,8.009980,6.989450,11.393134,11.282011,6.478308,11.407881,11.151596,10.050066,8.877727,12.829928,16.062607,9.465666,9.863370,7.020085,7.853735,13.031208,5.777525,11.637178,9.581249,10.336033,14.899154,17.456375,2.946138,5.903852,12.877075,8.609172,8.662960,6.323556,12.493660,11.046927,5.309851,9.604563,14.399016,9.474108,14.953469,15.456724,4.492437,13.262376,13.858976,8.029241,9.865187,12.912870,12.241694,9.633099,6.066351,6.332333,11.448363,12.898967,13.706513,10.927509,9.479480,17.906718,6.451502,15.584401,9.832511,11.661300,6.746215,8.443882,10.815147,6.465928,5.417772
