11.364269,11.754232,12.473772,7.997889,10.866339,10.855871,8.836063,15.360895,10.383361,3.850305,9.179375,15.105662,3.518588,14.336171,14.397709,7.535704,15.707186,15.826942,13.029419,13.970566,11.273528,17.986424,11.428585,16.838811,6.344991,6.409124,7.181826,11.089813,12.581369,14.896571,8.920008,12.745950,8.691420,7.760321,14.883079,12.146953,12.985663,15.102995,11.917892,12.208760,12.072280,9.840634,17.817894,16.717994,15.805567,14.170922,8.294719,3.547783,9.503822,7.926783,9.665676,12.968043,10.493819,6.707269,12.315676,9.983798,8.587842,15.231867,6.288127,12.552602,10.548152,14.314637,5.157343,8.075384,9.535858,14.103877,15.087036,8.001061,2.717145,13.445171,11.163229,15.416198,9.499872,9.941863,13.780287,11.961858,16.526893,15.274818,16.103049,12.797912,15.883212,5.757406,16.427375,11.622596,11.396271,12.259188,12.018558,13.124213,16.072831,11.224770,10.457544,15.739713,5.867025,15.312137,18.608243,8.465958,16.233196,21.884748,15.146348,5.542769,5.527638,12.075604,13.634991,14.732973,5.839781,17.520224,4.043275,19.110173,15.381623,5.463536,13.420816,6.299331,13.631172,9.587243,8.184942,13.358445,12.344128,16.697662,14.402607,7.697896,11.229860,15.239906,5.531453,15.844367,13.851535,14.649196,13.984454,17.462510,13.464476,19.392050,12.928440,12.930265,15.751877,16.067562,19.877055,6.280307,16.868748,16.992857,14.443049,16.898456,13.842003,16.813138,14.353481,20.200275,11.366547,14.765324,16.955817,12.112684,12.527009,15.148853,15.788688,13.753290,15.356155,14.111174,15.906900,15.875959,15.261492,15.495459,18.774310,15.088150,17.378693,16.508283,18.473798,13.942072,19.042623,8.005538,14.482086,14.798258,11.589013,18.989932,17.582959,17.065354,15.763206,13.844622,11.199184,14.542342,16.010252,20.470346,21.198182,14.268641
13.461560,9.381236,17.650035,16.569520,8.812004,6.994760,11.867229,13.009157,4.396866,12.208041,9.408618,14.190008,9.536293,5.991269,12.391365,11.311898,13.375312,2.608568,10.595071,10.351206,9.018187,10.471560,12.495748,18.793451,5.675369,12.968626,9.695294,9.796151,3.152183,4.798331,11.134669,12.517722,14.861079,9.650088,18.163456,14.548303,14.454799,7.528329,12.674524,7.540582,5.206255,16.384392,7.070443,16.474125,13.034402,8.299321,10.588316,8.226162,8.820790,8.771190,4.887099,16.431648,8.094873,18.012530,15.030586,15.463314,3.986832,4.049296,14.686554,8.782714,8.084086,12.164669,7.229893,12.644371,14.988643,8.581662,18.517307,14.956159,10.806319,14.219456,12.039315,18.461206,10.083555,15.265869,2.944450,6.972627,14.649687,14.359436,14.400441,10.589457,17.000046,10.022619,11.148362,15.494265,15.367069,19.047474,10.454557,14.572515,12.404166,12.952267,17.293628,6.371183,16.362532,9.132528,12.101941,11.242053,14.330510,12.289113,7.899597,17.761118,7.039884,14.309568,13.121438,5.006754,13.463047,9.142961,7.477927,16.251593,18.534958,3.362339,13.902595,15.860936,7.387000,16.135361,16.023394,13.634969,15.891646,16.945610,18.453881,15.174101,16.272529,7.842731,13.074823,12.366890,8.068839,19.705571,7.765189,11.484602,15.915865,5.683302,17.526296,16.517080,14.211552,15.260225,11.272185,18.748721,10.580283,19.387329,17.724339,5.618896,18.806787,16.586863,12.650830,12.738370,18.078116,7.640772,15.493448,15.026194,13.185277,12.816464,15.463197,19.578182,10.860524,19.508186,11.686909,15.341669,20.781540,16.384968,13.981371,14.365015,19.332181,12.879365,17.959545,12.280801,17.305076,22.118113,10.419242,16.182487,18.042538,15.828414,17.687684,16.211893,12.705808,14.605168,18.066936,18.778508,10.962699,22.962071,16.505123,17.799253
13.470993,15.251255,8.414023,13.880811,9.242723,13.466995,11.927935,3.421106,11.671901,13.209466,15.261570,10.553660,13.538966,9.420093,11.385994,8.558248,11.697295,11.849058,14.615592,11.886904,15.929288,10.272110,8.583285,12.853652,15.301435,2.533006,15.780973,13.171130,13.689945,14.900392,10.318784,12.056474,16.045495,11.641353,13.887924,14.532117,11.934323,12.026492,9.037115,13.216581,15.095157,13.106685,-3.737544,12.073545,8.317673,10.694600,7.014260,16.690454,14.470207,6.980169,12.480134,5.311193,7.515283,11.006840,12.464875,11.319371,13.647296,15.940570,14.017629,13.047205,18.314202,6.091276,13.465571,11.235210,4.566350,12.937388,13.765457,14.916611,15.918185,14.270232,12.338723,15.452494,11.711999,11.672802,14.769445,10.961541,8.104709,11.820108,11.834359,9.325096,12.585681,15.379042,7.587988,12.858147,7.472626,13.457765,13.134815,14.379552,10.595830,15.582874,17.734093,7.714489,20.734508,12.504661,14.332153,11.327333,11.646577,14.928763,6.120853,11.774162,12.833129,14.545379,9.199609,4.579208,12.176255,7.681652,17.017719,11.248616,16.859093,14.519170,16.351933,15.133215,11.438335,19.817962,10.706743,13.362976,15.483290,15.801005,15.284842,15.941739,12.968668,16.149300,17.056121,17.046512,11.213037,16.292677,19.388922,16.712107,12.829267,20.434717,15.663862,9.321927,15.241966,11.699318,18.710605,17.020327,15.987075,8.368267,9.987356,16.645600,12.122861,18.611415,15.110268,12.752235,18.066488,16.734841,12.284634,18.782195,11.353908,18.205801,14.930502,15.603916,16.587684,4.406517,21.764681,17.382455,10.616140,23.426263,9.509510,15.260837,18.386057,8.409009,10.569794,17.241871,12.770182,10.496599,11.741342,19.352477,14.609995,14.643520,17.607841,17.590218,14.997499,19.078612,11.645646,18.880200,12.876582,19.176191,18.193083,14.557063
14.143890,18.215234,11.157595,9.444907,10.822003,12.107889,7.288661,10.802126,18.225134,5.146882,11.029744,8.989256,15.777971,10.282018,11.160579,15.996672,2.925580,4.860579,14.226817,13.873621,18.591898,10.139860,13.511937,12.995278,11.607911,5.477177,8.843459,10.443235,16.911938,8.148801,10.346024,14.724117,7.976375,8.094892,11.833132,11.174510,12.617293,14.041604,17.569410,5.438630,10.950967,10.976696,14.040873,15.188127,10.087004,9.012971,8.387890,12.630271,7.928612,17.007685,10.082271,11.266339,5.897102,18.016985,16.596672,14.242057,8.019238,3.832984,5.901711,11.208410,14.253598,5.228018,15.899892,10.401272,11.552252,3.357143,14.761601,12.815703,9.498042,12.882323,15.912637,11.253946,13.636938,12.504544,9.766614,9.539403,16.802176,11.236558,3.326778,12.592188,11.296590,17.059651,12.785114,7.758832,8.387908,9.992492,14.363000,12.729334,14.528977,11.128087,8.226633,18.425615,13.584488,8.831779,11.351374,20.307272,13.832298,16.465826,17.421286,8.029896,8.634731,18.735894,6.511819,14.410498,13.108573,16.700519,13.857900,14.249595,14.897836,15.110569,16.079480,10.090481,11.060747,12.598545,12.642883,9.283232,13.260345,8.156436,13.183961,11.563116,17.089220,11.692340,15.377649,13.334925,15.329270,22.592557,12.556053,16.710357,14.297863,15.696965,12.444155,19.227278,15.448292,16.876801,12.782978,16.102943,16.524811,17.148155,12.571292,14.750789,9.295610,12.575092,15.338421,12.175751,16.377169,12.508776,15.017578,15.138420,20.932105,18.107156,15.989330,14.627250,11.038430,14.190094,21.783766,16.558713,16.080604,11.860671,12.473932,11.626763,15.082696,16.437625,16.714371,22.151026,14.631519,16.772705,13.091094,12.381015,9.474839,18.581538,15.587184,19.447797,14.143934,12.392145,18.051348,18.729619,9.599674,20.596037,18.684813,18.421416
20.569875,13.294312,11.487908,17.227407,10.249933,-1.553398,11.176148,6.670245,12.227316,10.191344,15.418384,7.892488,7.853448,11.225911,15.594119,7.871232,5.932434,14.900601,5.482323,9.917737,7.757172,11.157845,12.239365,4.049448,13.782037,11.918625,9.532120,11.636023,18.556878,10.492940,17.623663,2.870215,6.090849,13.505744,13.554806,12.445209,16.677451,9.892416,6.853663,9.849212,10.786076,10.080876,13.684611,5.743147,12.488524,11.403924,10.897648,12.618540,7.061310,13.320588,17.375983,16.787011,2.033018,9.749817,15.748749,3.971417,12.880027,8.714820,14.214155,10.107390,16.294843,16.134208,11.916261,11.556474,6.505066,13.266786,13.793834,5.036165,14.039852,12.274140,9.443531,8.853527,20.777603,8.098584,14.020147,14.148106,16.414744,10.222873,13.280060,12.423786,7.338621,7.930439,15.007734,7.349509,7.570946,6.376977,12.642138,13.646741,7.047173,9.054382,17.059603,14.184079,14.565675,12.381325,14.482983,13.501208,19.895133,14.490227,10.239857,12.350242,12.333903,19.679552,11.719858,16.261203,14.603696,13.401878,16.922893,10.476147,17.441277,11.568892,20.826216,10.214889,14.200754,14.558649,14.263949,2.038728,19.739697,19.658239,12.020781,10.223255,15.515692,18.115843,11.804437,11.117032,15.741020,13.250793,16.712645,10.021804,20.336766,12.991014,14.735631,15.782957,17.888058,14.421104,13.147017,17.779050,17.311130,15.129562,11.914897,12.536898,10.899398,15.703689,18.591331,20.244184,13.253354,9.419351,16.172227,19.335258,11.394175,16.970140,9.697772,13.816332,18.930445,8.647053,17.573248,13.974190,18.603186,16.778659,2.447343,18.057879,13.909887,17.808827,16.657219,16.392284,13.222926,20.114616,7.830316,14.347964,15.654360,16.785944,12.157038,14.269147,22.863102,10.561004,19.634396,17.384683,11.829357,17.791816,19.894403,10.094235
6.297268,12.250574,15.450621,6.466411,11.088690,7.006646,14.855592,11.078441,-1.300568,6.560952,6.573910,6.794416,4.011557,7.250531,7.186956,18.003979,16.646164,5.010732,11.968037,12.143177,12.234988,10.810559,9.652080,10.935327,13.917477,13.239084,10.033774,9.238167,11.205151,5.785512,10.019587,14.344079,5.731011,13.251102,5.696488,13.390769,8.770672,18.611423,12.647675,11.625961,11.723774,1.731255,13.420221,3.940387,16.586226,13.474210,19.087666,10.562477,8.880149,3.115065,10.757219,11.684664,7.351663,16.455337,15.169266,6.983095,10.974173,11.044931,15.138344,5.984236,18.323143,3.656859,14.541345,14.526534,10.454942,7.984354,7.438126,10.242819,8.855157,13.062496,17.276752,9.777227,8.972690,12.946197,13.371000,12.018006,13.388627,6.149999,10.051548,10.316390,14.279302,9.259083,11.245144,11.964103,3.613827,8.181759,12.711934,12.053985,16.138840,15.398055,7.452019,8.766935,19.240734,14.281899,11.280145,18.399453,5.157085,13.649414,8.688407,13.908562,14.140881,13.870222,9.202717,8.544066,12.077825,9.078018,14.547627,12.845853,14.911487,15.351435,15.530208,11.287949,15.713001,11.508084,5.801938,15.834112,13.363848,15.653554,17.256957,4.606880,10.555273,12.094894,7.142020,10.576598,15.886797,4.436099,21.679529,14.698081,18.411304,16.215083,9.159069,16.434626,13.623498,10.881282,14.803825,19.196413,19.429188,12.693746,8.990017,17.981041,17.135085,17.852628,19.650614,14.798463,17.693743,19.031553,16.311895,18.765862,11.509014,17.150723,11.028164,14.877769,15.274004,16.812952,9.889701,15.760889,12.956003,15.414913,7.085024,19.174721,15.480012,9.764296,12.467690,18.007536,16.556978,18.119209,18.231635,13.763039,21.315312,18.453852,17.341966,16.217239,16.109791,15.164009,9.830401,9.215450,15.531941,17.899919,18.930556,19.137119
9.643033,10.652513,0.481001,10.716092,8.898215,9.321082,4.659069,10.645867,12.677860,9.045934,12.894121,8.808165,14.237030,9.122435,14.871225,8.516407,13.064809,9.924474,10.866953,14.640070,12.952002,10.737204,16.777536,-1.495055,7.741154,7.828392,5.604445,10.017861,14.868167,8.094947,7.060073,14.385538,9.600774,11.756511,10.268329,16.005831,17.984500,15.012114,8.048816,15.744947,15.509103,10.430116,9.034143,16.143677,14.748071,11.295691,11.415442,11.681480,5.977639,7.202876,2.232631,13.276808,15.748333,12.178736,11.555672,8.559652,8.229654,14.868734,13.148251,13.074858,10.595034,3.643184,11.388626,6.476875,12.851666,13.821512,11.079973,0.645028,11.359456,16.829406,14.080762,9.281443,8.373512,10.207478,12.257217,14.961780,16.310538,12.372163,10.554885,13.968305,16.867530,15.251935,10.075514,8.710675,3.169858,12.986950,10.878532,14.945300,11.907892,16.947592,17.518013,9.430961,14.954075,10.655074,13.614777,16.807798,13.417686,16.989098,11.643889,19.942154,10.001907,11.494670,10.808406,11.643522,15.124616,9.496390,13.708849,11.822043,15.308110,16.962562,14.717555,15.815171,21.240733,12.023796,14.486688,8.738886,7.713495,10.183350,18.344607,11.885740,5.602475,17.584173,20.961489,4.807268,12.075823,13.509061,11.310910,9.688991,9.569728,15.265927,14.469600,13.173740,9.988085,13.642126,15.363147,19.076938,15.589564,21.269748,7.897465,16.965523,15.719960,12.924905,22.047633,12.671419,9.982745,15.798856,13.176146,12.514908,11.175728,16.356167,10.313091,20.159309,10.247878,12.088854,13.114715,16.871285,15.977885,4.056778,16.161259,6.696284,16.581974,12.762515,6.299275,18.227413,14.826504,15.250871,12.214453,14.495120,18.621556,18.386028,17.103882,14.983540,14.852307,16.338639,12.709869,11.739873,11.661432,14.891854,19.120359,15.839621
8.992761,8.174014,15.121983,10.848261,5.261634,14.285194,11.235802,11.440959,8.015531,9.891325,9.668145,14.441246,10.668980,11.493211,10.129189,15.055984,8.529537,11.525052,17.269473,17.634404,8.882992,7.533472,16.291507,14.301426,17.828366,13.574924,-0.443424,16.857632,12.618626,17.147029,2.303718,18.160811,11.592395,5.503144,3.578458,16.817415,5.350291,8.025569,12.590916,19.038859,10.096034,17.067291,18.857638,10.766256,6.678505,12.258424,13.541125,6.369964,11.927136,9.027496,11.263266,16.549811,12.000866,13.156498,8.547621,16.300470,7.952987,16.954193,5.630015,2.472874,14.329551,8.262905,12.720967,10.793875,9.372990,10.133342,14.163861,12.893101,17.139068,11.224076,9.858974,16.055834,20.249650,17.675322,5.374500,10.532491,4.353443,7.014620,13.890304,7.345918,11.485530,11.198297,6.780872,9.772456,6.764256,16.393004,12.352345,11.644681,10.218576,11.930394,13.729644,7.830483,14.094155,15.383688,8.656816,5.613899,13.266720,6.718113,10.469737,20.171426,14.403669,7.884629,14.160555,16.910269,18.366029,10.773236,9.798901,10.011753,6.107247,10.812168,10.139119,18.555719,11.102348,13.179024,19.363278,11.158699,8.712201,15.869831,14.197609,15.531835,20.199237,16.629650,13.674565,7.245104,4.858550,16.463379,13.837838,12.399447,19.044739,13.174743,13.893568,5.341243,18.875653,8.342453,16.751059,8.002543,16.347844,16.270497,12.622462,5.322392,15.858075,14.268504,16.154414,15.222301,17.370977,13.979554,12.302127,18.559642,18.741515,10.689208,15.211189,10.142201,18.565445,15.791432,15.506147,16.559075,11.077344,17.967924,15.089208,16.759738,14.510463,18.609004,19.614467,14.420360,17.563537,19.913920,18.642675,17.085178,14.315564,10.724515,13.940101,19.488784,13.432140,15.189929,17.299015,16.940497,20.635989,15.295868,20.775114,16.760280
7.642076,17.012259,1.269398,13.971397,1.928911,10.939575,10.518760,5.741906,13.397564,6.190451,5.050738,8.426545,9.549883,5.304282,10.264135,13.714799,9.489222,10.069582,14.707854,12.081065,14.444542,14.195149,11.641852,13.126419,10.636183,13.780587,11.247078,15.565753,13.475014,4.331323,12.395773,9.910422,13.017680,12.363733,8.065087,10.325169,15.226193,12.684557,13.564788,10.399822,15.945172,3.706041,17.158400,14.088571,14.770429,18.170137,8.191379,13.428138,18.292217,2.131941,16.224097,5.725416,11.565855,8.856316,12.634387,14.692918,6.202832,13.887690,5.383705,10.375260,10.596790,6.939833,19.703457,4.969446,6.688424,10.295565,9.640715,11.470767,12.499239,11.943893,15.927182,16.679591,6.963330,10.572196,13.606007,10.310936,15.920326,13.337775,11.015355,12.817105,9.198640,8.062921,15.741965,5.729826,8.362857,6.052577,8.491950,9.352982,11.070211,13.071549,13.255631,4.787371,13.567751,20.221861,12.163100,9.006002,9.059121,16.507544,19.487992,13.709279,15.784015,12.211116,11.297934,11.079698,12.979283,13.380575,14.640633,-0.427773,12.319041,7.656871,19.194163,13.640099,16.037367,16.746843,10.327378,11.115583,11.859271,13.508779,11.532246,3.586058,19.040171,9.401161,14.098589,12.555517,19.788036,5.148747,13.384327,11.977127,15.191926,16.766229,18.702578,12.166400,13.570525,14.750944,16.365234,12.713397,9.418040,20.237626,7.674387,13.443129,15.985617,16.367721,14.403484,17.537501,17.208152,16.635916,13.883212,13.025425,15.943242,12.892045,12.709102,11.721970,17.663954,14.448357,14.925062,20.013101,11.470898,18.778894,10.173082,21.553407,15.715018,19.136153,9.056776,12.418005,18.620829,15.180459,11.995005,14.060626,15.785936,18.615343,19.369664,19.708608,18.513844,16.277449,19.913710,13.858204,19.571386,15.663970,19.418719,17.589120
12.297060,14.759472,10.214891,15.798513,4.593512,13.317539,6.335498,18.887739,14.776178,5.504644,13.509163,18.286378,15.408852,8.613883,3.826075,15.321615,15.052042,14.303721,9.467786,15.528857,9.285736,8.004897,13.444101,13.152720,8.545022,10.282305,12.100658,13.051610,11.444095,17.198469,16.629793,14.075510,6.825625,11.885311,10.105655,5.468932,15.152311,8.885347,10.394202,8.493627,20.695113,3.419158,13.929119,12.743327,5.842630,9.794514,15.523360,16.045222,12.299004,14.427648,6.628889,8.104168,19.185934,19.465324,8.267796,4.288653,8.935116,16.771079,8.379139,13.534604,17.135306,17.415285,17.198460,5.655459,11.549841,11.346419,13.261028,18.820604,17.062604,11.349591,10.151834,9.596544,11.835596,12.902373,4.419250,9.744527,8.870813,9.087192,18.101325,14.969753,10.504476,16.607880,15.191274,17.126769,16.959976,8.203321,14.271835,9.287538,13.411510,9.524507,12.425916,15.374286,7.377555,5.605278,15.476449,12.861899,13.370075,9.425356,17.051171,8.225482,13.389989,16.871294,14.134638,19.463402,15.189311,13.757093,16.440534,6.566095,17.757822,12.445844,16.310374,16.876657,10.283124,8.342901,12.935024,16.245707,14.862788,14.107964,9.096028,12.162362,8.537578,6.172572,14.027438,12.031913,15.498769,3.389501,17.529706,10.182809,17.249439,13.632461,19.136074,9.623141,16.325027,18.193928,18.571023,18.857612,9.714154,11.936124,8.050136,15.113470,12.073949,14.463958,14.120553,17.707422,17.190189,13.993318,15.185814,14.044514,15.731328,17.596905,7.980293,13.497087,9.236804,18.114171,12.349868,21.078668,17.599101,9.598468,14.889576,5.719471,18.308017,8.330573,18.093397,15.667633,13.426763,8.719704,12.324996,17.917645,18.269942,15.165155,20.854580,19.843918,14.711911,18.675652,17.986167,16.906857,12.540471,14.999923,12.607056,19.029986
9.520543,12.161890,16.619833,13.564773,17.333080,8.015580,15.797249,7.819148,8.268801,3.701555,10.655971,11.260784,12.613745,8.347014,19.362896,3.341230,10.835265,9.714450,17.582619,9.448413,2.743329,6.770847,15.732445,11.574658,12.424226,15.481641,10.770136,6.580665,9.556276,18.006924,15.833584,5.113302,8.265290,14.852939,9.780251,13.561345,12.416281,2.670321,16.222270,8.273153,11.025055,16.475707,11.969739,18.057779,9.091637,15.675209,3.336463,8.497880,10.671164,9.994787,7.830718,11.864369,12.458962,17.406447,12.016145,4.489198,14.231088,8.374999,9.050433,13.926623,13.519432,16.465572,14.459744,8.526700,10.942565,8.650072,14.170072,10.624695,1.406204,9.237830,12.846720,14.692290,11.803794,18.116564,4.745367,11.378545,12.491983,12.160411,8.211943,13.823454,8.383237,16.221332,14.670845,9.950585,14.967450,7.974633,16.104931,11.741306,9.378061,6.367041,3.523990,9.271828,12.515580,10.241050,16.268487,10.597734,9.940568,12.040182,16.466366,16.462140,14.182101,15.983243,12.450709,9.534977,19.601952,11.662195,17.505760,12.160280,16.972797,13.232350,16.098065,8.074520,17.426780,13.632701,9.804948,13.496565,15.025477,14.925035,13.148691,16.510678,11.876252,11.164275,13.435782,16.807910,17.245934,15.709506,17.476316,15.241449,15.670333,14.872602,17.113493,10.702116,13.325819,20.161162,11.745031,13.547174,10.311978,21.518304,19.324710,19.936032,9.273550,11.468343,16.064619,14.542575,13.619054,13.114004,11.829615,14.915026,18.616788,13.890031,16.790214,20.904387,17.149262,20.986001,14.101667,9.356081,17.120716,20.212021,17.540588,11.000787,17.773124,16.797214,18.929465,18.029655,19.658888,18.038534,15.097481,13.085003,20.103921,22.308037,14.816974,15.750027,18.636044,15.757736,24.425733,13.302769,18.178589,13.931802,19.952402,21.432589
9.513435,8.705299,10.505256,11.649090,9.464763,14.631002,10.606491,13.771127,13.595430,12.330859,4.986288,14.564805,16.638498,12.929822,6.168135,9.933939,12.327578,14.985614,13.032710,17.793057,11.851813,15.437094,8.954876,11.828345,11.493263,10.197170,8.341747,12.983855,11.423364,9.242775,13.909732,7.639035,13.599717,11.750461,11.778355,17.515034,12.301850,0.754060,12.638354,10.824222,13.154191,16.645628,10.916106,9.870847,6.528771,14.733753,16.244932,12.594471,3.135714,17.851436,14.090086,12.919653,14.571977,15.398828,-0.318359,13.047287,9.000214,13.124704,16.250692,9.927705,17.038114,10.945828,14.995209,5.637378,12.505881,15.613984,10.789127,17.945873,14.475540,11.181600,9.862962,16.089215,6.664559,6.643097,11.732462,2.885094,17.754765,13.474420,16.539937,4.670986,8.284059,11.121041,4.435215,17.948969,14.367936,2.002311,13.322236,6.641996,10.085266,16.648117,18.520709,9.341509,10.669556,16.615125,4.334113,17.227102,8.444048,7.038677,6.449642,5.290592,12.233141,14.051870,6.805513,16.490558,18.277705,12.835632,14.628913,12.891923,11.056337,11.717165,11.222759,10.552025,16.165952,13.754882,20.019990,13.328025,18.756400,15.831437,12.114499,16.105704,5.928939,16.521240,9.444372,15.436770,11.887972,12.417695,16.092283,17.911088,11.169308,16.783062,20.340235,7.183174,12.479479,15.333975,8.080280,17.134195,5.257302,14.895010,18.342535,13.351747,13.021324,12.120404,17.286719,16.953100,20.123778,17.102283,11.104403,14.731532,14.295415,20.169614,11.209630,18.836650,13.697790,18.771294,13.797052,16.309341,17.214794,12.851730,9.933340,19.456369,15.661131,12.877684,16.855912,13.035751,4.598770,14.592505,14.801330,15.822442,18.058209,14.113868,14.954891,17.848221,20.921395,19.800805,18.623819,22.411162,20.948146,18.600903,15.661030,12.114276
